Track Name,Album Name,Artist Name(s),English Name Signals?,Release Date,Duration (ms),Popularity,Genres,Record Label,,,,,,,,,,,,
Professional,Professional,Offset,,25/07/2025,177777,50,,Motown Records,,,,,,,,,,,,
My Shit,MASA,YoungBoy Never Broke Again,,25/07/2025,148645,57,,Never Broke Again/Motown Records,,,,,,,,,,,,
Hot Body,Hot Body,Ayra Starr,,25/07/2025,160000,73,"afrobeats,afrobeat,afropop,afro r&b,afropiano,afro soul",Ayra Starr,,,,,,,,,,,,
Hotel TV,Hotel TV,Folk Bitch Trio,,22/07/2025,277951,12,,Jagjaguwar,,,,,,,,,,,,
miss sunshine,miss sunshine,mgk,,25/07/2025,203187,24,,"EST 19XX, LLC, under exclusive license to Interscope Records",,,,,,,,,,,,
Crying in the Night,Crying in the Night,Buckingham Nicks;Stevie Nicks;Lindsey Buckingham,,23/07/2025,179014,24,,Rhino,,,,,,,,,,,,
Sugar Sweet (feat. Shenseea & Kehlani),Sugar Sweet (feat. Shenseea & Kehlani),Mariah Carey;Shenseea;Kehlani,,25/07/2025,219968,53,"christmas,dancehall,soca,afrobeats",MARIAH under exclusive license to gamma.,,,,,,,,,,,,
Darlin',Texas Forever,Hudson Westbrook,,25/07/2025,202290,54,country,River House Artists/Warner Records Nashville,,,,,,,,,,,,
To Be Free,To Be Free,Sam Smith,,24/07/2025,255155,57,soft pop,PLG - Capitol,,,,,,,,,,,,
my secret,paper doll,quinnie,,24/07/2025,229994,32,bedroom pop,The System,,,,,,,,,,,,
Primer Lugar,Primer Lugar,Eladio Carrion;Omar Courtz,,24/07/2025,245760,67,"trap latino,urbano latino,trap",Rimas Entertainment LLC,,,,,,,,,,,,
With You,With You,Jorja Smith,,24/07/2025,201028,39,,Famm Limited,,,,,,,,,,,,
Ensalada (feat. Anderson .Paak),Alfredo 2,Freddie Gibbs;The Alchemist;Anderson .Paak,,25/07/2025,226546,68,"jazz rap,alternative hip hop,experimental hip hop,boom bap",Freddie Gibbs and Alchemist,,,,,,,,,,,,
DANCING WITHOUT MOVING,"Vanisher, Horizon Scraper",Quadeca,,25/07/2025,199403,50,,X8 Music,,,,,,,,,,,,
You Again,You Again,Jonah Kagen,,25/07/2025,194533,49,"pop singer-songwriter,folk pop",Arista Records,,,,,,,,,,,,
Turn This Truck Around,Turn This Truck Around,Jordan Davis,,25/07/2025,204013,61,"country,pop country",MCA Nashville,,,,,,,,,,,,
This Circle,All We Know Is Falling (Deluxe),Paramore,,26/07/2005,246025,49,"pop punk,emo",Rhino Atlantic,,,,,,,,,,,,
Holy,Holy,Mac DeMarco,,22/07/2025,144744,29,"indie,lo-fi indie",Royal Mountain Records,,,,,,,,,,,,
Have A Baby (With Me),Have A Baby (With Me),Daniel Caesar,,25/07/2025,225874,63,,Republic Records,,,,,,,,,,,,
He Kant,He Kant,Jacquees,,25/07/2025,157500,49,"r&b,trap soul",Cash Money Records,,,,,,,,,,,,
pressure,all my exes live in brooklyn,jigitz,,25/07/2025,161586,53,stutter house,R&R Digital,,,,,,,,,,,,
reading into it,shut up and love me,Aidan Bissett,,24/07/2025,180893,40,,10K Projects/Capitol Records,,,,,,,,,,,,
move it along (feat. Leon Thomas),move it along (feat. Leon Thomas),Sasha Keable;Leon Thomas,,25/07/2025,195454,5,uk r&b,The Flight Club Records,,,,,,,,,,,,
Surrounded,Surrounded,Koe Wetzel,,25/07/2025,188885,60,"red dirt,texas country,country,country rock",Columbia,,,,,,,,,,,,
Dumb Girl,Voyeur,Alessi Rose,,25/07/2025,191089,45,,Capitol Records,,,,,,,,,,,,
Justify,Justify / Catania,C.Y.M.,,23/07/2025,287304,20,indie electronic,Roma Recordings,,,,,,,,,,,,
Lonely in the Jungle,Lonely in the Jungle,Khamari,,25/07/2025,205289,42,indie r&b,Encore Recordings,,,,,,,,,,,,
Me Paseo,Tutankamon,Victor Mendivil;Oscar Maydon,,24/07/2025,217959,80,"electro corridos,dembow belico,corrido,corridos tumbados,corridos bélicos,sad sierreño,sierreño",Rico o Muerto Music LLC,,,,,,,,,,,,
Blame On You,Blame On You,Alexander Stewart,,25/07/2025,146000,44,pop singer-songwriter,Alexander Stewart,,,,,,,,,,,,
Higher Power,Higher Power,Gryffin;Lavern;AR/CO,,25/07/2025,187298,56,"edm,melodic bass,future bass,stutter house",Gryffin LLC,,,,,,,,,,,,
Hecho para ti,Hecho para ti,LATIN MAFIA;Omar Apollo,,24/07/2025,152734,74,"latin r&b,bedroom pop",Rimas Entertainment LLC d/b/a Rimas Mexico,,,,,,,,,,,,
What's the Deal?,What's the Deal,Hit-Boy,,24/07/2025,187777,33,,Surf Club Inc,,,,,,,,,,,,
BADMAN GANGSTA,BADMAN GANGSTA,Asake;Tiakola,,25/07/2025,143575,72,"afrobeats,afrobeat,afropiano,afro adura,afropop,amapiano,afroswing,afro r&b,french rap,pop urbaine,french r&b",GIRAN Republic,,,,,,,,,,,,
Bender (feat. Travis Barker),Bender (feat. Travis Barker),The Paradox;Travis Barker,,25/07/2025,170551,53,"pop punk,rap rock","Hundred Days Records, LLC",,,,,,,,,,,,
Wet Hair,Wet Hair,Audrey Hobert,,23/07/2025,187600,17,,Audrey Hobert/RCA Records,,,,,,,,,,,,
Doom Bikini,Doom Bikini,james K,,24/07/2025,296830,35,,AD 93,,,,,,,,,,,,
Inside Our Hearts,Inside Our Hearts,Martin Garrix;Alesso;Shaun Farrugia,,25/07/2025,234086,62,"edm,electronica,progressive house",STMPD RCRDS,,,,,,,,,,,,
Miss You Man,Miss You Man,Old Dominion,,25/07/2025,204665,44,country,"Three Up Three Down, LLC/Columbia Nashville",,,,,,,,,,,,
Setting Sun,Iron,Post Animal,,25/07/2025,306007,46,"neo-psychedelic,psychedelic rock",Post Animal,,,,,,,,,,,,
say something,say something,Royel Otis,,24/07/2025,144544,57,indie,Ourness / Capitol Records,,,,,,,,,,,,
Crysalis,Crysalis,Jenevieve,,25/07/2025,107080,9,alternative r&b,Interscope Records,,,,,,,,,,,,
Live & Let Go (with DISPATCH),LOOK! I'm Alive,Quinn XCII;DISPATCH,,25/07/2025,243038,46,jam band,Quinn XCII,,,,,,,,,,,,
My Girl,My Girl,Isabel LaRosa,,25/07/2025,177245,64,,Slumbo Labs/RCA Records,,,,,,,,,,,,
By Myself (feat. Dj E Money & G6reddot),By Myself (feat. Dj E Money & G6reddot),Kodak Black;Dj E Money;G6reddot,,22/07/2025,237223,51,sexy drill,Vulture Love/Capitol Records,,,,,,,,,,,,
Thinkin About You,e•pit•o•me,Vedo,,25/07/2025,193704,53,,New Wav Music Group,,,,,,,,,,,,
Big Bag,Big Bag,French Montana;Lil Durk,,25/07/2025,165517,39,"chicago drill,drill",French Montana,,,,,,,,,,,,
If U Want My Heart (Ft. KLP),If U Want My Heart (Ft. KLP),KETTAMA;DJ HEARTSTRING;KLP,,25/07/2025,203150,54,"hard house,uk garage,house,eurodance,trance,hypertechno",Steel City Dance Discs,,,,,,,,,,,,
Beautiful Strangers,The Star Chapter: TOGETHER,TOMORROW X TOGETHER,,21/07/2025,138108,79,k-pop,Republic Records - TXT,,,,,,,,,,,,
Superhero,Good Influence,Stepz,,25/07/2025,136488,38,uk drill,Stepz,,,,,,,,,,,,
17 Year Old Problems,17 Year Old Problems,Walker Hayes,,25/07/2025,185018,32,country,Monument Records/RCA Records,,,,,,,,,,,,
When the Lavender Blooms,When the Lavender Blooms,The Paper Kites,,25/07/2025,216107,45,indie folk,Wonderlick,,,,,,,,,,,,
Under the Sun,Under the Sun,Say She She,,23/07/2025,197974,16,retro soul,drink sum wtr,,,,,,,,,,,,
Way To Go,Way To Go,Mercer Henderson,,25/07/2025,160994,36,,Sad Girl Records,,,,,,,,,,,,
Drama,Drama,Jordan Adetunji,,24/07/2025,153637,46,sexy drill,300 Entertainment,,,,,,,,,,,,
One Condition,One Condition,DJ Tunez;Wizkid;FOLA,,25/07/2025,234977,74,"afrobeats,afrobeat,afropop,afropiano,alté,afroswing,azonto,afro r&b,amapiano,afro adura,afro soul",Easier Said,,,,,,,,,,,,
Don't Care No More,Damaged Thoughts,Bay Swag;Cash Cobain,,25/07/2025,120753,43,"sexy drill,jersey club",Nothing Bout Us Regular/Standard Records under exclusive license to UnitedMasters LLC,,,,,,,,,,,,
Reckless (feat. Denzel Curry),Monsoon Season,Hanumankind;Denzel Curry,,25/07/2025,152571,52,"malayalam hip hop,desi hip hop",Capitol Records/Universal Music India,,,,,,,,,,,,
A New Day (feat. Celine Dion),A New Day (feat. Celine Dion),Sebastian Ingrosso;Céline Dion,,25/07/2025,207223,72,"edm,variété française",SUPERHUMAN MUSIC,,,,,,,,,,,,
Freak It,Freak It,Kim Petras,,25/07/2025,185172,53,,Kim Petras,,,,,,,,,,,,
ODDWADD (From the Original Motion Picture Soundtrack 'Honey Don’t!'),ODDWADD / In the Sun She Lies (From the Original Motion Picture Soundtrack 'Honey Don’t!'),Lace Manhattan,,24/07/2025,138546,22,,Shadow Of The City,,,,,,,,,,,,
Gnash,Gnash,Thrice,,22/07/2025,162706,22,"post-hardcore,screamo",Epitaph,,,,,,,,,,,,
SOMEWHERE NEW,SOMEWHERE NEW / WHAT NOW,UMI,,25/07/2025,134841,41,,"UMI, Inc./Epic Records",,,,,,,,,,,,
Baby Chop,Baby Chop,boylife;No Rome;keshi,,25/07/2025,213743,48,bedroom pop,Independent,,,,,,,,,,,,
chicken shop date,chicken shop date,WHATMORE,,25/07/2025,123499,29,,Alta Music Group,,,,,,,,,,,,
SOS,SOS,Lupe Fiasco,,25/07/2025,236759,50,,1st and 15th too,,,,,,,,,,,,
Feel Something,Feel Something,Madi Diaz,,21/07/2025,200570,9,,Anti/Epitaph,,,,,,,,,,,,
In My Blood,In My Blood,Cody Jinks;Charlie Starr;Blackberry Smoke,,25/07/2025,277444,42,"red dirt,texas country,outlaw country,country,rockabilly,southern rock,country rock","Late August Records, LLC",,,,,,,,,,,,
Church,TASHA,Tasha Cobbs Leonard;John Legend,,25/07/2025,242333,49,"gospel,worship,soft pop,neo soul",Motown Gospel (EGS),,,,,,,,,,,,
Twisting (feat. Leon Thomas),Twisting (feat. Leon Thomas),Venna;Leon Thomas,,23/07/2025,225613,44,"jazz rap,uk r&b",Cashmere Thoughts,,,,,,,,,,,,
Young Days,Man on The Moon,Fitz and The Tantrums,,25/07/2025,193085,34,,Atlantic Records,,,,,,,,,,,,
Same Thing,Same Thing,Ely Oaks;LAVINIA,,25/07/2025,115919,68,hypertechno,Tomorrowland Music / SoundOn,,,,,,,,,,,,
BIRTHDAY,BIRTHDAY,Jennifer Lopez,,24/07/2025,147195,38,,Nuyorican Records/Hundred Days Records LLC,,,,,,,,,,,,
Calm 3,Calm 3,Sleepy Hallow,,25/07/2025,110386,61,"brooklyn drill,new york drill",Winners Circle/RCA Records,,,,,,,,,,,,
COSITA LINDA,COSITA LINDA,ELENA ROSE;Justin Quiles,,24/07/2025,139483,74,"latin afrobeats,reggaeton",WEA Latina,,,,,,,,,,,,
hit of the highlife,Classic Love (ep),Kurt Vile;Luke Roberts,,25/07/2025,363024,34,,Verve Forecast,,,,,,,,,,,,
BAD NIGHT (KARMA),BAD NIGHT (KARMA),Graham Barham,,25/07/2025,161626,23,country,Sony Music Nashville,,,,,,,,,,,,
What You Can’t Have,NeverAlways,The Band CAMINO,,25/07/2025,195106,53,,Atlantic Records,,,,,,,,,,,,
Dopamine,Dopamine,Fireboy DML,,23/07/2025,171553,65,"afrobeats,afrobeat,afropop,afro r&b,afropiano,afro soul,afroswing",YBNL Nation / EMPIRE,,,,,,,,,,,,
My Heart (Is Full Of Love),Union,Duke Dumont,,25/07/2025,191517,38,house,EMI,,,,,,,,,,,,
Jammers Anonymous,Jammers Anonymous,MAVI;Niontay,,22/07/2025,129188,19,"experimental hip hop,alternative hip hop,cloud rap",Noble Music,,,,,,,,,,,,
Life Behind Bars,Life Behind Bars,Zach John King;Bayker Blankenship,,25/07/2025,165445,49,country,Sony Music Nashville,,,,,,,,,,,,
SAME DAY SERVICE,SAME DAY SERVICE,Peysoh,,20/06/2025,159682,41,,Peysoh / EMPIRE,,,,,,,,,,,,
